t_ur, ur1, ur2, ur3
10.980062, 403.247345, 402.806122, 401.622162
11.000062, 402.800842, 402.052612, 402.705048
11.020062, 402.957458, 403.272308, 402.317566
11.040063, 403.637512, 403.799835, 402.211121
11.060063, 403.431885, 403.875671, 402.104248
11.080064, 402.979797, 403.488098, 402.369476
11.100064, 402.903351, 403.490387, 402.566071
11.120065, 402.856812, 403.030396, 402.534424
11.140065, 403.447571, 404.191162, 402.096954
11.160066, 403.264618, 403.284698, 402.095276
11.180066, 403.290375, 402.964081, 401.868011
11.200067, 402.859253, 402.822327, 402.430176
11.220067, 403.223724, 403.283997, 402.321686
11.240067, 403.011932, 402.503052, 401.960083
11.260068, 403.229523, 402.347717, 401.788300
11.280068, 403.420563, 402.608185, 401.416626
11.300069, 403.167328, 401.997620, 401.530243
11.320069, 402.883789, 402.208557, 401.488861
11.340070, 402.424194, 401.441833, 401.280670
11.360070, 402.792267, 401.760468, 401.731964
11.380071, 402.755829, 401.968048, 401.567902
11.400071, 402.644928, 401.478180, 401.402496
11.420072, 402.704041, 402.679352, 402.253693
11.440072, 402.696869, 402.689850, 401.493408
11.460073, 402.060394, 402.497772, 401.706879
11.480073, 401.366272, 402.968536, 402.105011
11.500073, 402.186066, 402.615417, 401.418304
11.520074, 402.471008, 402.858002, 401.292236
11.540074, 402.454468, 402.602570, 401.160400
11.560075, 402.816010, 402.727478, 401.685272
11.580075, 402.872742, 402.824646, 401.089600
11.600076, 403.120575, 402.458710, 401.140472
11.620076, 402.500427, 402.075562, 401.985504
11.640077, 402.852264, 402.121826, 401.363068
11.660077, 402.761932, 401.552185, 400.567780
11.680078, 401.176025, 401.457764, 402.064941
11.700078, 402.534332, 401.742157, 401.800903
11.720078, 402.319427, 401.059875, 401.759033
11.740079, 402.354828, 401.275665, 401.466431
11.760079, 401.657410, 401.509552, 402.341522
11.780080, 401.994507, 401.553467, 402.359589
11.800080, 402.711243, 401.546234, 401.791260
11.820081, 402.616241, 401.474945, 401.411774
11.840081, 403.095215, 401.616516, 402.048279
11.860082, 402.511108, 401.136566, 402.119598
11.880082, 402.545532, 401.247223, 401.945801
11.900083, 402.345551, 401.133301, 402.790100
11.920083, 402.290344, 401.260040, 402.599762
11.940084, 403.065735, 401.210876, 402.386505
