t_tm, tm1, tm2, tm3
7.619994, -0.003078, 0.001930, 0.000717
7.639994, -0.003567, 0.002625, 0.000595
7.659994, -0.004155, 0.001794, 0.001463
7.679994, -0.003431, 0.001134, 0.001421
7.699994, -0.003908, 0.001893, 0.001251
7.719994, -0.004546, 0.002986, 0.000977
7.739994, -0.002718, 0.002454, 0.000176
7.759994, -0.001146, 0.002275, -0.000683
7.779994, -0.002201, 0.001610, 0.000373
7.799994, -0.003662, 0.002275, 0.000867
7.819993, -0.002324, 0.001482, 0.000526
7.839993, -0.002567, 0.001173, 0.000865
7.859993, -0.003112, 0.002634, 0.000309
7.879993, -0.004780, 0.002443, 0.001452
7.899993, -0.004300, 0.002250, 0.001274
7.919993, -0.004368, 0.000965, 0.002101
7.939993, -0.005609, 0.002178, 0.002125
7.959993, -0.003898, 0.000414, 0.002147
7.979993, -0.004776, -0.000452, 0.003216
7.999993, -0.005369, 0.001040, 0.002671
8.019994, -0.006029, 0.000484, 0.003416
8.039994, -0.005833, 0.002378, 0.002140
8.059995, -0.004608, 0.002090, 0.001561
8.079995, -0.004032, 0.001643, 0.001480
8.099996, -0.003745, 0.000872, 0.001773
8.119996, -0.004184, 0.001234, 0.001822
8.139997, -0.002405, 0.000968, 0.000890
8.159997, -0.002124, 0.002104, 0.000024
8.179997, -0.001928, 0.000729, 0.000742
8.199998, -0.001502, 0.000782, 0.000447
8.219998, -0.002383, 0.001707, 0.000425
8.239999, -0.001990, 0.001410, 0.000365
8.259999, -0.004484, 0.002179, 0.001431
8.280000, -0.004649, 0.001547, 0.001918
8.300000, -0.005371, 0.000066, 0.003266
8.320001, -0.005652, 0.000384, 0.003246
8.340001, -0.005446, 0.000359, 0.003134
8.360002, -0.003486, -0.000854, 0.002667
8.380002, -0.004319, -0.000421, 0.002916
8.400002, -0.004134, -0.001105, 0.003220
8.420003, -0.002982, -0.001514, 0.002759
8.440003, -0.003515, -0.001242, 0.002922
8.460004, -0.005190, 0.000166, 0.003094
8.480004, -0.004008, 0.000285, 0.002293
8.500005, -0.005208, 0.001521, 0.002278
8.520005, -0.002458, 0.000018, 0.001503
8.540006, -0.000886, -0.000262, 0.000706
8.560006, -0.000723, 0.000162, 0.000346
8.580007, -0.001460, 0.003222, -0.001067
8.600007, -0.003129, 0.004755, -0.000975
8.620008, -0.004789, 0.005238, -0.000248
8.640008, -0.003501, 0.003616, -0.000051
8.660008, -0.003587, 0.003780, -0.000098
8.680009, -0.005624, 0.005869, -0.000119
8.700009, -0.005857, 0.005110, 0.000488
8.720010, -0.006577, 0.006880, -0.000149
8.740010, -0.006779, 0.006575, 0.000161
8.760011, -0.007622, 0.007387, 0.000185
8.780011, -0.006648, 0.005898, 0.000493
8.800012, -0.007059, 0.005404, 0.001048
8.820012, -0.008367, 0.006475, 0.001200
8.840013, -0.007391, 0.005691, 0.001077
8.860013, -0.006777, 0.007172, -0.000204
8.880013, -0.005862, 0.007477, -0.000954
8.900014, -0.005428, 0.006605, -0.000688
8.920014, -0.005750, 0.008720, -0.001781
8.940015, -0.006938, 0.007817, -0.000499
8.960015, -0.006174, 0.009030, -0.001709
8.980016, -0.006112, 0.009021, -0.001742
9.000016, -0.005947, 0.008871, -0.001752
9.020017, -0.007031, 0.007877, -0.000478
9.040017, -0.006243, 0.006731, -0.000264
9.060018, -0.007076, 0.008427, -0.000786
9.080018, -0.005919, 0.006802, -0.000507
9.100019, -0.006914, 0.008327, -0.000825
9.120019, -0.007512, 0.009273, -0.001034
9.140019, -0.008477, 0.010162, -0.000983
9.160020, -0.006895, 0.009179, -0.001356
9.180020, -0.005656, 0.008941, -0.001974
9.200021, -0.005241, 0.008581, -0.002010
9.220021, -0.004328, 0.009952, -0.003408
9.240022, -0.003218, 0.011128, -0.004809
9.260022, -0.003666, 0.011661, -0.004859
9.280023, -0.005279, 0.011219, -0.003596
9.300023, -0.005607, 0.011259, -0.003419
9.320024, -0.004844, 0.009437, -0.002776
9.340024, -0.003626, 0.009419, -0.003515
9.360024, -0.002914, 0.009269, -0.003863
9.380025, -0.002865, 0.008739, -0.003569
9.400025, -0.003127, 0.008965, -0.003545
9.420026, -0.002558, 0.010123, -0.004603
9.440026, -0.003669, 0.009573, -0.003583
9.460027, -0.004301, 0.012526, -0.004995
9.480027, -0.005266, 0.014415, -0.005554
9.500028, -0.005818, 0.015662, -0.005975
9.520028, -0.004706, 0.017284, -0.007650
9.540029, -0.004616, 0.015479, -0.006604
9.560029, -0.003650, 0.014878, -0.006832
9.580029, -0.001436, 0.014105, -0.007723
9.600030, -0.002387, 0.014117, -0.007145
9.620030, -0.002007, 0.013714, -0.007133
9.640031, -0.002320, 0.014439, -0.007382
9.660031, -0.001211, 0.014234, -0.007941
9.680032, 0.000348, 0.014080, -0.008806
9.700032, -0.000296, 0.014479, -0.008653
9.720033, 0.001727, 0.013143, -0.009083
9.740033, 0.000920, 0.012086, -0.007941
9.760034, 0.001938, 0.011293, -0.008084
9.780034, 0.003414, 0.010854, -0.008726
9.800035, 0.004743, 0.011647, -0.010027
9.820035, 0.005471, 0.011790, -0.010563
9.840035, 0.002546, 0.010123, -0.007744
9.860036, 0.004261, 0.007909, -0.007450
9.880036, 0.001629, 0.008630, -0.006269
9.900037, 0.001296, 0.007825, -0.005573
9.920037, 0.001455, 0.008215, -0.005909
9.940038, 0.001909, 0.008212, -0.006186
9.960038, 0.002132, 0.007254, -0.005739
9.980039, 0.002395, 0.006710, -0.005569
10.000039, -0.000036, 0.008054, -0.004892
10.020040, 0.000393, 0.007240, -0.004660
10.040040, 0.000544, 0.007290, -0.004783
10.060040, 0.001817, 0.007412, -0.005642
10.080041, 0.002816, 0.007096, -0.006064
10.100041, 0.004415, 0.006721, -0.006819
10.120042, 0.004694, 0.007016, -0.007171
10.140042, 0.003433, 0.008156, -0.007090
10.160043, 0.004473, 0.008041, -0.007660
10.180043, 0.005540, 0.006999, -0.007682
10.200044, 0.004604, 0.006603, -0.006864
10.220044, 0.004394, 0.006366, -0.006589
10.240045, 0.006083, 0.004594, -0.006548
10.260045, 0.005757, 0.003829, -0.005881
10.280046, 0.007716, 0.002880, -0.006508
10.300046, 0.006793, 0.003845, -0.006529
10.320046, 0.009088, 0.002806, -0.007307
10.340047, 0.009236, 0.001522, -0.006615
10.360047, 0.008573, 0.000287, -0.005453
10.380048, 0.007606, 0.002693, -0.006326
10.400048, 0.006400, 0.004172, -0.006485
10.420049, 0.004065, 0.004158, -0.005040
10.440049, 0.003024, 0.005176, -0.005020
10.460050, 0.003098, 0.005162, -0.005057
10.480050, 0.001934, 0.006048, -0.004881
10.500051, 0.003889, 0.005572, -0.005794
10.520051, 0.002158, 0.006816, -0.005488
10.540051, 0.002479, 0.006891, -0.005731
10.560052, 0.003467, 0.005081, -0.005235
10.580052, 0.004588, 0.004505, -0.005574
10.600053, 0.005852, 0.003859, -0.005958
10.620053, 0.004309, 0.004860, -0.005618
10.640054, 0.005111, 0.005891, -0.006741
10.660054, 0.004906, 0.005062, -0.006109
10.680055, 0.004163, 0.005555, -0.005953
10.700055, 0.004547, 0.004913, -0.005797
10.720056, 0.004900, 0.005465, -0.006351
10.740056, 0.006006, 0.004876, -0.006673
