t_uk, uk1, uk2, uk3
10.600053, -0.001770, -0.001272, -0.001647
10.620053, -0.001181, -0.001272, -0.001197
10.640054, -0.001259, -0.000893, -0.001466
10.660054, -0.001739, -0.001212, -0.000571
10.680055, -0.002670, 0.000683, -0.000718
10.700055, -0.001363, -0.000199, -0.000338
10.720056, -0.000741, -0.000262, -0.002283
10.740056, -0.002281, -0.001237, -0.001974
10.760056, -0.002424, -0.000535, -0.001323
10.780057, -0.001010, -0.000490, -0.001678
10.800057, -0.001769, -0.000618, -0.000759
10.820058, -0.000873, -0.000235, -0.001416
10.840058, -0.002472, -0.000378, -0.001395
10.860059, -0.002179, 0.000325, -0.001739
10.880059, -0.001975, -0.001076, -0.001268
10.900060, -0.001549, 0.000389, -0.001967
10.920060, -0.001971, 0.000068, -0.001492
10.940061, -0.001911, -0.000325, -0.002064
10.960061, -0.001688, -0.000798, -0.001938
10.980062, -0.001302, 0.000133, -0.000412
11.000062, -0.000349, -0.000288, -0.001055
11.020062, -0.001065, -0.000764, -0.002169
11.040063, -0.002560, 0.000057, -0.002170
11.060063, -0.001096, -0.000650, -0.000512
11.080064, -0.002321, -0.001251, -0.002199
11.100064, -0.001119, -0.000549, -0.000702
11.120065, -0.000957, -0.000766, -0.001227
11.140065, -0.002656, -0.000287, -0.000680
11.160066, -0.001636, -0.000221, -0.002451
11.180066, -0.001750, -0.002067, -0.001250
11.200067, -0.001375, -0.000903, -0.000427
11.220067, -0.002195, -0.000410, -0.003580
11.240067, -0.001754, 0.000108, -0.002520
11.260068, -0.001296, -0.002084, -0.000463
11.280068, -0.001370, -0.000704, -0.001442
11.300069, -0.000944, -0.000797, -0.001133
11.320069, -0.001701, -0.000929, -0.001679
11.340070, -0.002246, 0.000826, -0.001420
11.360070, -0.001449, -0.000981, -0.001607
11.380071, -0.002133, -0.001633, -0.001407
11.400071, -0.001991, 0.000477, -0.001766
11.420072, -0.001908, -0.000678, -0.001108
11.440072, -0.002043, -0.000488, -0.003068
11.460073, -0.001504, -0.001732, -0.002329
11.480073, -0.002157, -0.000603, -0.002390
11.500073, -0.001173, -0.000602, -0.001508
11.520074, -0.001968, -0.000273, -0.001406
11.540074, -0.002212, 0.000571, -0.000722
11.560075, -0.001751, -0.000630, -0.002150
11.580075, -0.001119, -0.000744, -0.001720
11.600076, -0.001186, 0.000544, -0.000854
11.620076, -0.001120, -0.000375, -0.001623
11.640077, -0.002573, 0.000395, -0.001133
11.660077, -0.002391, -0.001694, -0.001292
11.680078, -0.001856, -0.000005, -0.001995
11.700078, -0.001976, -0.000205, -0.003103
11.720078, -0.001987, -0.001228, -0.000782
11.740079, -0.002645, -0.000842, -0.001508
11.760079, -0.003283, 0.000060, -0.001520
11.780080, -0.002399, -0.000353, -0.001597
11.800080, -0.001369, -0.001100, -0.001727
11.820081, -0.002808, -0.000492, -0.002080
11.840081, -0.001725, -0.001810, -0.001222
11.860082, -0.001773, -0.000999, -0.001274
11.880082, -0.002908, -0.001423, -0.002117
11.900083, -0.001916, -0.000317, -0.000593
11.920083, -0.001615, -0.000655, -0.001357
11.940084, -0.001188, -0.001001, -0.000850
11.960084, -0.001563, -0.000824, -0.002057
11.980084, -0.000947, -0.000497, -0.001537
12.000085, -0.001134, -0.000031, -0.001334
12.020085, -0.001654, -0.001758, -0.002354
12.040086, -0.001526, -0.000646, -0.000465
12.060086, -0.002581, -0.000287, -0.000761
