t_tm, tm1, tm2, tm3
9.520028, -0.063198, -0.029499, 0.056909
9.540029, 0.022383, -0.028732, 0.003754
9.560029, -0.039719, -0.038874, 0.048174
9.580029, -0.052756, 0.097630, -0.027098
9.600030, 0.018934, 0.055380, -0.045451
9.620030, -0.028795, 0.034872, -0.003553
9.640031, 0.008670, 0.014419, -0.014137
9.660031, -0.009702, 0.031085, -0.012996
9.680032, -0.028194, 0.014829, 0.008308
9.700032, 0.020071, 0.027669, -0.029240
9.720033, -0.022862, 0.059404, -0.022176
9.740033, -0.013406, 0.011122, 0.001466
9.760034, -0.061778, 0.035694, 0.016251
9.780034, -0.047507, 0.028819, 0.011660
9.800035, 0.004275, 0.053929, -0.035541
9.820035, -0.003136, -0.019755, 0.013986
9.840035, -0.028681, 0.023016, 0.003612
9.860036, -0.059916, 0.046360, 0.008596
9.880036, 0.016710, 0.020554, -0.022830
9.900037, -0.034845, 0.004930, 0.018443
9.920037, -0.026732, 0.017380, 0.005851
9.940038, -0.018594, 0.030759, -0.007323
9.960038, -0.011258, -0.026145, 0.022885
9.980039, -0.006645, -0.007435, 0.008628
10.000039, -0.022376, 0.003784, 0.011466
10.020040, -0.017477, 0.038282, -0.012601
10.040040, -0.023136, 0.022436, 0.000552
10.060040, 0.016812, 0.051523, -0.041791
10.080041, -0.013874, 0.015447, -0.000886
10.100041, -0.010134, 0.053061, -0.026141
10.120042, -0.001959, 0.035717, -0.020590
10.140042, 0.012151, 0.011426, -0.014453
10.160043, -0.037399, 0.035481, 0.001373
10.180043, 0.013634, 0.005859, -0.011969
10.200044, -0.026037, 0.046931, -0.012609
10.220044, -0.003591, 0.004061, -0.000267
10.240045, -0.021089, 0.000066, 0.012942
10.260045, -0.013574, 0.039266, -0.015605
10.280046, -0.009675, 0.041489, -0.019362
10.300046, -0.025397, 0.057740, -0.019600
10.320046, 0.010658, 0.000439, -0.006830
10.340047, -0.046532, 0.003706, 0.026385
10.360047, -0.006871, 0.000188, 0.004115
10.380048, -0.001753, 0.031091, -0.017894
10.400048, -0.022343, 0.016054, 0.003958
10.420049, -0.005058, -0.005140, 0.006250
10.440049, -0.047374, 0.039425, 0.005106
10.460050, -0.003700, 0.021738, -0.010987
10.480050, -0.007875, 0.047637, -0.024222
10.500051, 0.098250, -0.089166, -0.006075
10.520051, 0.361272, -0.489209, 0.076119
10.540051, -0.230689, 0.025822, 0.126261
10.560052, 0.246654, 0.054139, -0.184886
10.580052, -0.039286, 0.027403, 0.007465
10.600053, -0.019404, -0.022259, 0.025528
10.620053, 0.025002, 0.085596, -0.067626
10.640054, -0.137429, 0.016656, 0.074442
10.660054, 0.012690, 0.081236, -0.057385
10.680055, 0.052467, 0.034253, -0.053202
10.700055, -0.057361, 0.060570, -0.001649
10.720056, 0.016897, 0.032390, -0.030167
10.740056, -0.023371, 0.043074, -0.011898
10.760056, -0.034715, 0.049746, -0.008985
10.780057, -0.056528, 0.052752, 0.002610
10.800057, -0.038336, 0.040358, -0.001027
