t_uk, uk1, uk2, uk3
11.640077, -0.000174, 0.000508, 0.000594
11.660077, -0.000247, -0.000319, 0.000628
11.680078, -0.000367, 0.000134, -0.000104
11.700078, -0.000253, -0.000190, 0.000305
11.720078, 0.000322, -0.000276, 0.000176
11.740079, -0.000092, 0.000138, 0.000262
11.760079, -0.000435, 0.000388, 0.000082
11.780080, -0.000596, -0.000630, 0.000230
11.800080, -0.000436, -0.000025, 0.000004
11.820081, 0.000237, -0.000074, 0.000039
11.840081, 0.000168, 0.000418, 0.000131
11.860082, -0.000135, -0.000123, 0.000169
11.880082, -0.000221, 0.000223, 0.000080
11.900083, -0.000257, -0.000103, -0.000264
11.920083, 0.000051, -0.000165, 0.000594
11.940084, -0.000412, -0.000095, 0.000031
11.960084, -0.000440, -0.000186, 0.000630
11.980084, -0.000114, -0.000471, 0.000101
12.000085, -0.000087, 0.000042, 0.000292
12.020085, 0.000010, 0.000190, 0.000678
12.040086, 0.000576, 0.000121, 0.000112
12.060086, -0.000295, -0.000306, 0.000120
