t, adc1, adc2, adc3
7.179994, 3076.000000, 2048.000000, 1019.000000
7.199994, 3071.000000, 2049.000000, 1023.000000
7.219994, 3072.000000, 2047.000000, 1028.000000
7.239994, 3075.000000, 2048.000000, 1019.000000
7.259994, 3071.000000, 2054.000000, 1022.000000
7.279994, 3073.000000, 2056.000000, 1023.000000
7.299994, 3077.000000, 2048.000000, 1026.000000
7.319994, 3072.000000, 2045.000000, 1027.000000
7.339994, 3077.000000, 2049.000000, 1027.000000
7.359994, 3073.000000, 2047.000000, 1023.000000
7.379994, 3078.000000, 2050.000000, 1025.000000
7.399994, 3072.000000, 2050.000000, 1029.000000
7.419994, 3072.000000, 2048.000000, 1022.000000
7.439994, 3078.000000, 2049.000000, 1032.000000
7.459994, 3072.000000, 2042.000000, 1028.000000
7.479994, 3077.000000, 2048.000000, 1032.000000
7.499994, 3071.000000, 2052.000000, 1017.000000
7.519994, 3073.000000, 2048.000000, 1022.000000
7.539994, 3081.000000, 2054.000000, 1023.000000
7.559994, 3071.000000, 2048.000000, 1032.000000
7.579994, 3074.000000, 2048.000000, 1025.000000
7.599994, 3071.000000, 2052.000000, 1024.000000
7.619994, 3075.000000, 2048.000000, 1021.000000
7.639994, 3071.000000, 2053.000000, 1022.000000
7.659994, 3075.000000, 2051.000000, 1022.000000
7.679994, 3073.000000, 2047.000000, 1023.000000
7.699994, 3080.000000, 2049.000000, 1016.000000
7.719994, 3072.000000, 2052.000000, 1023.000000
7.739994, 3072.000000, 2045.000000, 1027.000000
7.759994, 3076.000000, 2048.000000, 1021.000000
7.779994, 3072.000000, 2050.000000, 1023.000000
7.799994, 3072.000000, 2048.000000, 1023.000000
7.819993, 3072.000000, 2053.000000, 1023.000000
7.839993, 3074.000000, 2048.000000, 1026.000000
7.859993, 3071.000000, 2048.000000, 1024.000000
7.879993, 3082.000000, 2046.000000, 1016.000000
7.899993, 3076.000000, 2048.000000, 1025.000000
7.919993, 3072.000000, 2047.000000, 1021.000000
7.939993, 3074.000000, 2047.000000, 1025.000000
7.959993, 3082.000000, 2047.000000, 1017.000000
7.979993, 3071.000000, 2052.000000, 1023.000000
7.999993, 3074.000000, 2048.000000, 1028.000000
8.019994, 3071.000000, 2059.000000, 1019.000000
8.039994, 3071.000000, 2054.000000, 1024.000000
8.059995, 3072.000000, 2050.000000, 1019.000000
8.079995, 3075.000000, 2048.000000, 1025.000000
8.099996, 3072.000000, 2051.000000, 1023.000000
8.119996, 3078.000000, 2049.000000, 1024.000000
8.139997, 3072.000000, 2058.000000, 1022.000000
8.159997, 3071.000000, 2048.000000, 1015.000000
8.179997, 3071.000000, 2047.000000, 1024.000000
8.199998, 3072.000000, 2047.000000, 1023.000000
8.219998, 3080.000000, 2049.000000, 1014.000000
8.239999, 3072.000000, 2049.000000, 1022.000000
8.259999, 3073.000000, 2044.000000, 1027.000000
8.280000, 3076.000000, 2049.000000, 1028.000000
8.300000, 3072.000000, 2048.000000, 1024.000000
8.320001, 3072.000000, 2048.000000, 1022.000000
8.340001, 3074.000000, 2045.000000, 1030.000000
8.360002, 3072.000000, 2041.000000, 1019.000000
8.380002, 3075.000000, 2047.000000, 1029.000000
8.400002, 3071.000000, 2052.000000, 1022.000000
8.420003, 3070.000000, 2052.000000, 1023.000000
8.440003, 3071.000000, 2051.000000, 1022.000000
8.460004, 3072.000000, 2045.000000, 1027.000000
8.480004, 3077.000000, 2049.000000, 1027.000000
8.500005, 3071.000000, 2049.000000, 1023.000000
8.520005, 3078.000000, 2049.000000, 1025.000000
8.540006, 3070.000000, 2047.000000, 1024.000000
8.560006, 3071.000000, 2054.000000, 1024.000000
8.580007, 3077.000000, 2047.000000, 1028.000000
8.600007, 3071.000000, 2054.000000, 1023.000000
8.620008, 3076.000000, 2048.000000, 1026.000000
8.640008, 3072.000000, 2049.000000, 1025.000000
8.660008, 3074.000000, 2048.000000, 1024.000000
8.680009, 3074.000000, 2043.000000, 1027.000000
8.700009, 3072.000000, 2052.000000, 1021.000000
8.720010, 3072.000000, 2047.000000, 1023.000000
8.740010, 3076.000000, 2048.000000, 1027.000000
8.760011, 3072.000000, 2050.000000, 1023.000000
8.780011, 3076.000000, 2049.000000, 1026.000000
8.800012, 3071.000000, 2052.000000, 1024.000000
8.820012, 3071.000000, 2051.000000, 1023.000000
8.840013, 3083.000000, 2047.000000, 1019.000000
8.860013, 3071.000000, 2053.000000, 1023.000000
8.880013, 3074.000000, 2048.000000, 1023.000000
8.900014, 3074.000000, 2048.000000, 1019.000000
8.920014, 3072.000000, 2050.000000, 1026.000000
8.940015, 3072.000000, 2048.000000, 1023.000000
8.960015, 3072.000000, 2047.000000, 1023.000000
8.980016, 3077.000000, 2048.000000, 1026.000000
9.000016, 3071.000000, 2050.000000, 1022.000000
9.020017, 3072.000000, 2047.000000, 1025.000000
9.040017, 3072.000000, 2051.000000, 1021.000000
9.060018, 3071.000000, 2054.000000, 1022.000000
9.080018, 3072.000000, 2050.000000, 1023.000000
9.100019, 3072.000000, 2050.000000, 1022.000000
9.120019, 3075.000000, 2049.000000, 1018.000000
9.140019, 3072.000000, 2053.000000, 1023.000000
9.160020, 3073.000000, 2047.000000, 1023.000000
9.180020, 3081.000000, 2049.000000, 1017.000000
9.200021, 3072.000000, 2047.000000, 1020.000000
9.220021, 3073.000000, 2047.000000, 1031.000000
9.240022, 3072.000000, 2050.000000, 1023.000000
9.260022, 3072.000000, 2045.000000, 1023.000000
9.280023, 3075.000000, 2048.000000, 1028.000000
9.300023, 3076.000000, 2047.000000, 1021.000000
9.320024, 3074.000000, 2048.000000, 1015.000000
9.340024, 3071.000000, 2048.000000, 1021.000000
9.360024, 3075.000000, 2047.000000, 1021.000000
9.380025, 3072.000000, 2047.000000, 1022.000000
9.400025, 3077.000000, 2048.000000, 1027.000000
9.420026, 3071.000000, 2047.000000, 1024.000000
9.440026, 3073.000000, 2045.000000, 1023.000000
9.460027, 3071.000000, 2041.000000, 1027.000000
9.480027, 3077.000000, 2048.000000, 1030.000000
9.500028, 3072.000000, 2048.000000, 1018.000000
9.520028, 3073.000000, 2048.000000, 1023.000000
9.540029, 3072.000000, 2048.000000, 1019.000000
9.560029, 3071.000000, 2048.000000, 1022.000000
9.580029, 3074.000000, 2048.000000, 1031.000000
9.600030, 3071.000000, 2053.000000, 1021.000000
9.620030, 3065.000000, 2046.000000, 1030.000000
9.640031, 3072.000000, 2043.000000, 1027.000000
9.660031, 3071.000000, 2046.000000, 1022.000000
9.680032, 3071.000000, 2049.000000, 1018.000000
9.700032, 3073.000000, 2048.000000, 1027.000000
9.720033, 3071.000000, 2051.000000, 1023.000000
9.740033, 3071.000000, 2055.000000, 1025.000000
9.760034, 3071.000000, 2052.000000, 1021.000000
9.780034, 3082.000000, 2048.000000, 1017.000000
9.800035, 3077.000000, 2048.000000, 1025.000000
9.820035, 3072.000000, 2042.000000, 1023.000000
9.840035, 3071.000000, 2054.000000, 1023.000000
