t, phi, uk, ur, tm
5.980000, -0.017738, -0.006897, 42.199780, -0.008148
6.000000, -0.017945, -0.007335, 45.265324, -0.004099
6.020000, -0.018285, 0.001577, 45.785282, -0.000212
6.040000, -0.017957, 0.011140, 43.239792, 0.001695
6.060000, -0.017729, 0.019391, 41.715084, 0.004232
6.080000, -0.017042, 0.022289, 45.805992, 0.015492
6.100000, -0.016946, 0.012895, 45.796600, 0.011184
6.120000, -0.017206, -0.004066, 43.224586, -0.002742
6.140000, -0.017482, -0.007097, 45.776608, -0.001143
6.160000, -0.017577, 0.001594, 45.785297, 0.002818
6.180000, -0.018388, 0.013379, 45.286037, 0.004416
6.200000, -0.017925, 0.011639, 45.795345, 0.006378
6.220000, -0.017541, 0.011012, 42.728676, 0.002545
6.240000, -0.016973, 0.008244, 45.280903, 0.007871
6.260000, -0.017225, 0.004077, 45.787781, 0.005562
6.280000, -0.016893, -0.000097, 42.717567, -0.000273
6.300000, -0.015912, 0.007728, 45.791431, 0.012999
6.320000, -0.015594, 0.014387, 47.842037, 0.021135
6.340000, -0.015456, 0.001916, 48.340614, 0.016319
6.360000, -0.016074, -0.017066, 47.299599, 0.002430
6.380000, -0.016417, -0.027969, 45.755733, -0.007085
6.400000, -0.017466, -0.022606, 47.294056, -0.006287
6.420000, -0.017892, -0.007376, 45.776329, -0.003034
6.440000, -0.017513, 0.007776, 45.791481, 0.006196
6.460000, -0.016692, 0.013605, 42.731270, 0.007469
6.480000, -0.016628, 0.009060, 45.792763, 0.010612
6.500000, -0.016794, -0.001617, 48.337082, 0.008840
6.520000, -0.017231, -0.009840, 45.773865, -0.001449
6.540000, -0.017298, -0.006432, 47.310230, 0.002551
6.560000, -0.017273, 0.004042, 48.342739, 0.009637
6.580000, -0.017057, 0.005171, 44.766842, 0.005111
6.600000, -0.016698, -0.001907, 45.270748, 0.003945
6.620000, -0.016518, -0.007218, 42.710445, -0.002250
6.640000, -0.016254, -0.007715, 47.819935, 0.007220
6.660000, -0.016178, -0.002692, 44.758980, 0.004911
6.680000, -0.015995, 0.002410, 48.341106, 0.014269
6.700000, -0.016494, 0.000916, 47.317581, 0.009673
6.720000, -0.016893, -0.009020, 50.884670, 0.008995
6.740000, -0.017316, -0.021871, 48.316826, -0.003560
6.760000, -0.017839, -0.026395, 50.356308, -0.004628
6.780000, -0.018098, -0.016274, 48.833408, -0.003224
6.800000, -0.018202, -0.002745, 48.335953, 0.002267
6.820000, -0.018392, 0.005755, 48.344452, 0.005724
6.840000, -0.018308, 0.002084, 45.785789, -0.000054
6.860000, -0.018508, -0.003229, 47.824421, -0.000139
6.880000, -0.018628, -0.005051, 42.712612, -0.010159
6.900000, -0.018070, 0.002814, 45.786518, 0.001328
6.920000, -0.017580, 0.016031, 48.354729, 0.014349
6.940000, -0.017022, 0.017345, 45.290001, 0.012233
6.960000, -0.016751, 0.005889, 44.767559, 0.006776
6.980000, -0.016987, -0.008799, 45.774906, 0.000114
7.000000, -0.016654, -0.014760, 48.834923, 0.003692
7.020000, -0.016894, -0.013339, 43.215313, -0.006066
7.040000, -0.016568, -0.005316, 45.267342, 0.002790
7.060000, -0.016380, 0.002986, 48.341682, 0.012914
7.080000, -0.016062, -0.000341, 45.272316, 0.007447
7.100000, -0.016293, -0.012601, 48.326096, 0.005457
7.120000, -0.017230, -0.023399, 45.760303, -0.008259
7.140000, -0.017533, -0.022885, 45.760818, -0.009293
7.160000, -0.017679, -0.008384, 45.775322, -0.002632
7.180000, -0.017823, 0.004788, 43.233440, -0.000926
7.200000, -0.018075, 0.009255, 45.792961, 0.004541
7.220000, -0.017828, 0.006355, 42.724018, -0.001018
7.240000, -0.017515, -0.000210, 42.717453, -0.002980
7.260000, -0.017532, 0.000386, 45.784092, 0.002400
7.280000, -0.017787, 0.004023, 42.721687, -0.002016
7.300000, -0.017137, 0.009416, 40.172089, -0.000829
7.320000, -0.016659, 0.015693, 42.733356, 0.008658
7.340000, -0.016553, 0.013684, 42.220364, 0.007241
7.360000, -0.016174, 0.001426, 42.208103, 0.002703
7.380000, -0.015762, -0.007518, 39.644169, -0.004331
7.400000, -0.016231, -0.006958, 45.776745, 0.004261
7.420000, -0.016116, -0.001951, 42.715714, 0.002112
7.440000, -0.016001, 0.002266, 42.208942, 0.003860
7.460000, -0.015636, 0.001873, 41.697563, 0.004361
7.480000, -0.015780, -0.004607, 40.158066, -0.002083
7.500000, -0.015968, -0.010218, 42.707447, -0.001410
7.520000, -0.015925, -0.011210, 40.151463, -0.006018
7.540000, -0.015692, -0.005149, 42.712517, 0.002315
