t_g, g1, g2, g3
10.700055, 0.264625, 0.209139, -1.320150
10.720056, 0.033584, 0.728186, -0.979490
10.740056, 0.466095, 0.101505, -0.867804
10.760056, 0.807278, 0.153447, -0.825424
10.780057, 0.117644, 0.158293, -1.226701
10.800057, 0.431431, 0.123961, -1.116376
10.820058, 0.309667, -0.106698, -1.264032
10.840058, 0.306792, -0.071256, -1.040197
10.860059, 0.067563, 0.138142, -0.947821
10.880059, 0.190319, 0.065825, -0.938972
10.900060, 0.519734, 0.282706, -1.196832
10.920060, 0.264053, 0.405935, -0.880995
10.940061, 0.266554, -0.223911, -1.038819
10.960061, 0.333365, -0.223950, -0.859161
10.980062, 0.377324, -0.187911, -0.898349
11.000062, 0.315815, -0.361839, -0.903889
11.020062, 0.682474, -0.361794, -0.229451
11.040063, 0.449228, -0.330987, -0.821450
11.060063, 0.071034, -0.777311, -0.850989
11.080064, 0.341101, -0.493021, -0.328139
11.100064, 0.753493, -0.206278, -0.846394
11.120065, 0.517669, -0.246883, -0.787950
11.140065, 0.360857, -0.055017, -1.033857
11.160066, 0.608892, -0.002800, -0.944801
11.180066, 0.469604, -0.004008, -0.489725
11.200067, 0.422735, -0.211131, -0.956558
11.220067, 0.361709, -0.036779, -0.706370
11.240067, 0.394191, -0.201993, -0.749921
11.260068, 0.297401, 0.063526, -0.820538
11.280068, 0.361245, -0.113473, -0.867095
11.300069, 0.394883, -0.371925, -0.776202
11.320069, 0.114258, -0.448738, -0.863367
11.340070, 0.026341, -0.140278, -1.162869
11.360070, 0.307291, -0.340947, -0.758285
11.380071, 0.422683, -0.119456, -0.500242
11.400071, 0.657200, -0.171409, -0.952229
11.420072, 0.231117, -0.223374, -0.822128
11.440072, 0.280202, -0.207751, -0.600680
11.460073, 0.265162, -0.084585, -0.954000
11.480073, -0.053817, -0.280626, -0.942141
11.500073, 0.356162, -0.077011, -1.144264
11.520074, 0.384677, -0.014314, -0.847900
11.540074, 0.592538, 0.302725, -0.802033
11.560075, 0.175915, 0.146358, -0.653459
11.580075, 0.361142, 0.116100, -0.964505
11.600076, 0.068936, 0.124594, -0.738584
11.620076, 0.533698, -0.222359, -0.695487
11.640077, 0.207732, -0.414053, -0.953592
11.660077, 0.517227, 0.086831, -0.863797
11.680078, 0.091035, -0.094228, -0.608103
11.700078, 0.334423, -0.011479, -0.979083
11.720078, 0.416109, -0.157897, -0.659757
11.740079, 0.646945, -0.350881, -0.738410
11.760079, 0.266459, -0.131583, -1.147430
11.780080, 0.426759, -0.295970, -0.962567
11.800080, 0.345647, 0.034317, -1.241765
11.820081, 0.208926, -0.164211, -0.995449
11.840081, 0.401672, -0.085021, -0.949623
11.860082, 0.442327, -0.367137, -0.725351
11.880082, -0.005175, -0.164212, -1.107179
11.900083, 0.621007, 0.068735, -1.161922
11.920083, 0.444217, -0.093793, -0.846304
11.940084, 0.272292, -0.275903, -1.041911
11.960084, 0.261331, -0.031934, -1.010028
11.980084, 0.274807, -0.154282, -0.671139
12.000085, 0.120439, 0.034380, -1.122163
12.020085, 0.494713, 0.048821, -1.000645
12.040086, 0.361618, 0.153816, -1.088178
12.060086, 0.663278, -0.227260, -1.011270
12.080087, 0.373978, 0.007439, -0.772363
