t, uk1, uk2, uk3)
12.080087, 0.005393, 0.007235, 0.017488
12.100087, -0.000333, -0.001664, 0.004772
12.120088, -0.010253, -0.014537, -0.009432
12.140088, -0.010964, -0.015047, -0.013538
12.160089, 0.000444, -0.000222, -0.008500
12.180089, 0.006902, 0.010986, -0.008278
12.200089, -0.005060, 0.001753, -0.026366
12.220090, -0.019042, -0.015336, -0.048004
12.240090, -0.016800, -0.014137, -0.048626
12.260091, -0.007879, -0.003196, -0.032203
12.280091, -0.003462, 0.003795, -0.017910
12.300092, -0.017644, -0.006658, -0.019086
12.320092, -0.030360, -0.023125, -0.025589
12.340093, -0.023103, -0.023281, -0.017599
12.360093, -0.008034, -0.007945, -0.002330
12.380094, -0.008522, -0.003484, -0.002486
12.400094, -0.020484, -0.016556, -0.010142
12.420094, -0.026610, -0.026343, -0.017155
12.440095, -0.025323, -0.023236, -0.013605
12.460095, -0.013693, -0.011141, -0.003151
12.480096, -0.006813, -0.004683, -0.005504
12.500096, -0.015824, -0.014670, -0.018354
12.520097, -0.024390, -0.024324, -0.025789
12.540097, -0.028208, -0.027986, -0.023125
12.560098, -0.022260, -0.019685, -0.010120
12.580098, -0.012273, -0.009255, 0.004883
12.600099, -0.011163, -0.008345, 0.010409
12.620099, -0.014870, -0.013072, 0.012983
12.640100, -0.013272, -0.015380, 0.019286
12.660100, -0.005193, -0.010298, 0.024768
12.680100, -0.005571, -0.010919, 0.022349
12.700101, -0.010897, -0.020706, 0.015713
12.720101, -0.008367, -0.018310, 0.015824
12.740102, 0.007768, -0.002219, 0.025744
12.760102, 0.011119, 0.001798, 0.023503
12.780103, -0.000044, -0.012406, 0.006769
12.800103, -0.003240, -0.018576, -0.005792
12.820104, 0.011341, -0.000266, 0.004128
12.840104, 0.020751, 0.011652, 0.009765
12.860105, 0.011208, 0.001554, 0.002574
12.880105, -0.004195, -0.012695, -0.007923
12.900105, -0.010320, -0.017555, -0.010386
12.920106, 0.001154, -0.006836, 0.001332
12.940106, 0.011652, 0.002863, 0.013360
12.960107, 0.004971, -0.003950, 0.014514
12.980107, -0.007390, -0.017333, 0.010386
13.000108, -0.016645, -0.023547, 0.008078
13.020108, -0.011430, -0.014803, 0.014692
13.040109, 0.006924, 0.007102, 0.030849
13.060109, 0.011407, 0.012273, 0.029872
13.080110, 0.005659, 0.001620, 0.019131
13.100110, -0.000510, -0.005903, 0.009188
13.120111, 0.009099, 0.004195, 0.010964
13.140111, 0.024235, 0.022704, 0.017622
13.160111, 0.020618, 0.020373, 0.003329
13.180112, -0.001953, -0.001842, -0.018931
13.200112, -0.015091, -0.015358, -0.030205
13.220113, 0.001176, -0.005149, -0.020973
13.240113, 0.025478, 0.013760, 0.000466
13.260114, 0.025789, 0.012717, 0.005637
13.280114, -0.002242, -0.008278, -0.010009
13.300115, -0.017843, -0.016001, -0.012140
13.320115, -0.011385, 0.002153, -0.000266
13.340116, -0.004838, 0.018465, 0.004883
13.360116, -0.004217, 0.017377, 0.002308
13.380116, -0.014403, -0.002619, -0.007723
13.400117, -0.010342, -0.011563, -0.007080
13.420117, -0.000067, -0.005437, -0.000111
13.440118, 0.001087, 0.000333, 0.003973
13.460118, -0.002108, 0.001798, 0.007568
13.480119, -0.000377, 0.005992, 0.009898
13.500119, -0.004927, 0.005837, 0.010409
13.520120, -0.014759, -0.005726, -0.001198
13.540120, -0.016445, -0.010054, -0.011518
13.560121, -0.005815, 0.002530, -0.013915
13.580121, 0.005504, 0.018975, -0.011496
13.600121, 0.004927, 0.013494, -0.014137
13.620122, -0.004794, -0.009255, -0.028518
13.640122, -0.016978, -0.024723, -0.039770
13.660123, -0.012206, -0.016934, -0.031426
13.680123, 0.005326, 0.007235, -0.009898
13.700124, 0.006303, 0.013760, -0.007745
13.720124, -0.015580, -0.006192, -0.026188
13.740125, -0.035021, -0.023680, -0.039415
13.760125, -0.028030, -0.018021, -0.030716
13.780126, -0.010298, 0.002885, -0.012761
13.800126, -0.001975, 0.010875, -0.000710
13.820127, -0.017044, -0.007635, -0.005260
13.840127, -0.034022, -0.028896, -0.011563
13.860127, -0.035043, -0.032247, -0.009898
13.880128, -0.016467, -0.012495, 0.001820
13.900128, 0.000488, 0.003551, 0.015890
13.920129, -0.000044, -0.001775, 0.011319
13.940129, -0.018199, -0.020729, -0.004527
13.960130, -0.027453, -0.028629, -0.010253
13.980130, -0.020462, -0.020551, 0.000155
14.000131, 0.000111, 0.002131, 0.015580
14.020131, 0.004616, 0.009055, 0.019774
14.040132, -0.012073, -0.009565, 0.010697
14.060132, -0.026321, -0.031870, -0.006192
14.080132, -0.014492, -0.028297, -0.005770
14.100133, 0.006747, -0.012118, 0.003085
14.120133, 0.014537, -0.001176, 0.003906
14.140134, -0.000399, -0.005060, -0.010897
14.160134, -0.015713, -0.015402, -0.024235
14.180135, -0.015358, -0.012850, -0.024723
14.200135, 0.000067, -0.000289, -0.013116
14.220136, 0.002752, -0.000666, -0.005681
14.240136, -0.011008, -0.016467, -0.005038
14.260137, -0.018287, -0.027675, -0.008012
14.280137, -0.007967, -0.020107, 0.002730
14.300138, 0.007413, 0.001664, 0.021306
14.320138, 0.008056, 0.006947, 0.030516
14.340138, -0.005349, -0.006325, 0.024901
14.360139, -0.015779, -0.018953, 0.016512
14.380139, -0.008034, -0.011696, 0.019730
14.400140, 0.014293, 0.009721, 0.031692
14.420140, 0.020373, 0.014448, 0.029717
14.440141, 0.005837, -0.000888, 0.011984
14.460141, -0.007701, -0.010320, -0.006436
14.480142, 0.001953, 0.002974, -0.010320
14.500142, 0.015802, 0.019641, -0.008500
14.520143, 0.014115, 0.015802, -0.015491
14.540143, 0.004239, 0.000888, -0.023303
14.560143, -0.003973, -0.008411, -0.025434
14.580144, -0.010453, -0.013205, -0.021394
14.600144, -0.016379, -0.015713, -0.017200
14.620145, -0.010009, -0.006325, -0.004039
14.640145, 0.002042, 0.011496, 0.011097
14.660146, 0.001620, 0.015691, 0.010031
14.680146, -0.010964, 0.002508, -0.001687
14.700147, -0.018798, -0.007457, -0.008433
14.720147, -0.014204, -0.005437, -0.007080
14.740148, 0.000044, 0.001376, -0.007102
14.760148, 0.007790, 0.005548, -0.008789
14.780149, 0.001842, 0.004195, -0.008056
14.800149, -0.020041, -0.018065, -0.013915
14.820149, -0.027298, -0.027498, -0.012872
14.840150, -0.012251, -0.006347, 0.002197
14.860150, 0.006836, 0.017799, 0.012251
14.880151, 0.004683, 0.016601, 0.006924
14.900151, -0.012828, -0.009543, -0.009965
14.920152, -0.019197, -0.022859, -0.016601
14.940152, -0.010209, -0.013960, -0.016978
14.960153, 0.003107, 0.004838, -0.012539
14.980153, 0.010009, 0.011918, -0.007723
15.000154, 0.002708, 0.002397, -0.013671
15.020154, -0.011674, -0.010320, -0.018909
15.040154, -0.016756, -0.014981, -0.017333
15.060155, -0.012140, -0.011319, -0.010320
15.080155, -0.008655, -0.006791, -0.006347
15.100156, -0.008433, -0.010653, -0.004683
15.120156, -0.016046, -0.019885, -0.008789
15.140157, -0.016756, -0.017488, -0.011319
15.160157, -0.007945, -0.004661, -0.004172
15.180158, 0.000510, 0.002730, 0.003240
15.200158, -0.006436, -0.006014, 0.002242
15.220159, -0.024501, -0.026055, -0.009787
15.240159, -0.026721, -0.031648, -0.007279
15.260159, -0.006325, -0.012184, 0.010941
15.280160, 0.009987, 0.007102, 0.024235
15.300160, 0.005593, 0.002197, 0.017644
15.320161, -0.010076, -0.012717, 0.002885
15.340161, -0.019286, -0.017977, -0.005593
15.360162, -0.009654, -0.005193, -0.004017
15.380162, 0.015713, 0.019863, 0.003995
15.400163, 0.026432, 0.026921, 0.012761
15.420163, 0.005526, -0.003040, -0.004106
15.440164, -0.021749, -0.036441, -0.023836
15.460164, -0.020817, -0.028186, -0.016512
15.480165, 0.008655, 0.011208, 0.011674
15.500165, 0.019441, 0.031537, 0.021328
15.520165, -0.012095, 0.005948, -0.008611
15.540166, -0.039193, -0.029317, -0.038062
15.560166, -0.025877, -0.027653, -0.033468
15.580167, 0.016734, 0.005282, -0.001753
15.600167, 0.030782, 0.016623, 0.008345
15.620168, -0.000866, -0.005393, -0.009676
15.640168, -0.033201, -0.029362, -0.031958
15.660169, -0.024568, -0.015668, -0.024457
15.680169, 0.011119, 0.022304, 0.002685
15.700170, 0.024701, 0.031936, 0.013738
15.720170, -0.000644, -0.000577, -0.005748
15.740170, -0.034244, -0.038861, -0.037462
15.760171, -0.030360, -0.036308, -0.032535
15.780171, 0.005815, 0.002219, 0.000977
15.800172, 0.026454, 0.029073, 0.024612
15.820172, -0.002552, 0.006170, 0.005748
15.840173, -0.053619, -0.045341, -0.038173
15.860173, -0.056771, -0.054485, -0.043299
15.880174, 0.001243, 0.001398, -0.000022
15.900174, 0.041723, 0.043721, 0.022482
15.920175, 0.025567, 0.030827, 0.005926
15.940175, -0.031071, -0.027475, -0.036730
15.960176, -0.054263, -0.051244, -0.051733
15.980176, -0.014559, -0.009809, -0.015802
16.000175, 0.030538, 0.042300, 0.021594
16.020176, 0.027076, 0.046806, 0.024390
16.040176, -0.026965, -0.014648, -0.014781
16.060177, -0.058746, -0.056726, -0.035065
16.080177, -0.031204, -0.032913, -0.022038
16.100178, 0.013050, 0.017444, 0.012406
16.120178, 0.020840, 0.029872, 0.026299
16.140179, -0.015402, -0.016268, -0.000999
16.160179, -0.045052, -0.057814, -0.027409
16.180180, -0.029184, -0.041768, -0.008855
16.200180, 0.019863, 0.009210, 0.031182
16.220181, 0.031714, 0.025522, 0.040592
16.240181, -0.019441, -0.023214, -0.006902
16.260181, -0.054174, -0.057126, -0.038639
16.280182, -0.020573, -0.024968, -0.017622
16.300182, 0.020373, 0.018776, 0.003728
16.320183, 0.019353, 0.022326, -0.004439
16.340183, -0.016312, -0.017644, -0.031293
16.360184, -0.038838, -0.044653, -0.043432
16.380184, -0.027853, -0.031315, -0.024013
16.400185, 0.003351, 0.004394, 0.006414
16.420185, 0.013937, 0.015957, 0.016934
16.440186, -0.017999, -0.013272, -0.003684
16.460186, -0.045097, -0.044231, -0.023037
16.480186, -0.035487, -0.035376, -0.019197
16.500187, 0.002086, 0.004905, 0.007390
16.520187, 0.016423, 0.028030, 0.015558
16.540188, -0.003573, 0.003529, -0.008811
16.560188, -0.030050, -0.030716, -0.028518
16.580189, -0.030982, -0.039615, -0.022105
16.600189, -0.006059, -0.014892, 0.008345
16.620190, 0.008700, 0.003551, 0.031537
16.640190, -0.003950, -0.005726, 0.033001
16.660191, -0.017289, -0.021061, 0.025478
16.680191, -0.019064, -0.019641, 0.026654
16.700191, -0.000311, -0.004971, 0.037152
16.720192, 0.014958, 0.005748, 0.042478
16.740192, 0.016379, 0.003640, 0.030139
16.760193, 0.004128, -0.003285, 0.005482
16.780193, 0.002108, 0.001909, -0.005193
16.800194, 0.009610, 0.013671, -0.002796
16.820194, 0.014337, 0.014736, -0.001554
16.840195, 0.006347, 0.003595, -0.008145
16.860195, -0.004661, -0.009166, -0.012872
16.880196, -0.001132, -0.007257, -0.003196
16.900196, 0.007346, 0.000555, 0.007368
16.920197, 0.008012, 0.000311, 0.011163
16.940197, -0.003196, -0.013227, 0.011341
16.960197, -0.011496, -0.023924, 0.015691
16.980198, -0.008345, -0.016090, 0.030094
17.000198, 0.001598, -0.000755, 0.040170
17.020199, 0.011674, 0.009854, 0.042167
17.040199, 0.014648, 0.011163, 0.034000
17.060200, 0.017222, 0.012206, 0.022748
17.080200, 0.027742, 0.021927, 0.017400
17.100201, 0.037329, 0.030627, 0.010098
17.120201, 0.027853, 0.021483, -0.003418
17.140202, 0.006436, -0.001665, -0.018465
17.160202, -0.006725, -0.014581, -0.019042
17.180202, 0.004772, -0.003507, -0.004039
17.200203, 0.017866, 0.013715, 0.014159
17.220203, 0.009144, 0.014004, 0.009832
17.240204, -0.011696, -0.002508, -0.005593
17.260204, -0.021061, -0.013494, -0.015558
17.280205, 0.000000, 0.001687, -0.007501
17.300205, 0.020484, 0.020906, -0.000355
17.320206, 0.017289, 0.019441, -0.016268
17.340206, 0.002264, 0.006902, -0.038039
17.360207, -0.008323, 0.001620, -0.052532
17.380207, -0.008922, 0.011518, -0.057525
17.400208, 0.002197, 0.028496, -0.045851
17.420208, 0.007057, 0.035509, -0.041590
17.440208, -0.006148, 0.019264, -0.045230
17.460209, -0.033534, -0.014914, -0.055861
17.480209, -0.044120, -0.032092, -0.051710
17.500210, -0.032336, -0.022904, -0.025766
17.520210, -0.027342, -0.016512, -0.004838
17.540211, -0.042722, -0.027675, 0.004772
17.560211, -0.047649, -0.031470, 0.010031
17.580212, -0.027142, -0.011807, 0.022859
17.600212, -0.007723, 0.000466, 0.029073
17.620213, -0.016645, -0.023259, 0.016046
17.640213, -0.029229, -0.035975, -0.001465
17.660213, -0.012162, -0.009299, 0.000444
17.680214, 0.008766, 0.016001, 0.000843
17.700214, 0.001620, 0.009787, -0.019308
17.720215, -0.013516, -0.001398, -0.043011
17.740215, -0.019419, -0.009676, -0.053819
17.760216, -0.014781, -0.007635, -0.053375
17.780216, -0.009144, -0.003862, -0.047583
17.800217, -0.013871, -0.011097, -0.036619
17.820217, -0.022193, -0.029717, -0.024257
17.840218, -0.027542, -0.038550, -0.011363
17.860218, -0.026077, -0.035975, 0.001576
17.880219, -0.026321, -0.031404, 0.007612
17.900219, -0.020085, -0.018465, 0.014093
17.920219, -0.009565, -0.003884, 0.022926
17.940220, -0.006969, -0.000666, 0.015624
17.960220, -0.014426, -0.014759, -0.004328
17.980221, -0.018975, -0.028052, -0.022349
18.000221, -0.004838, -0.013849, -0.020640
18.020222, 0.020795, 0.012717, 0.000111
18.040222, 0.022171, 0.019219, 0.006347
18.060223, -0.007723, -0.004838, -0.010431
18.080223, -0.034222, -0.035310, -0.022526
18.100224, -0.028297, -0.033556, -0.014293
18.120224, 0.008544, 0.003418, 0.012317
18.140224, 0.015779, 0.013849, 0.018887
18.160225, -0.014847, -0.017266, -0.001753
18.180225, -0.035731, -0.043099, -0.012251
18.200226, -0.011984, -0.022060, 0.012251
18.220226, 0.018088, 0.012317, 0.035465
18.240227, 0.010342, 0.011097, 0.022371
18.260227, -0.012783, -0.012517, 0.001531
18.280228, -0.010964, -0.012606, -0.002020
18.300228, 0.009543, 0.006569, 0.005104
18.320229, 0.018265, 0.017155, 0.006991
18.340229, 0.005970, 0.003218, -0.008900
18.360229, -0.012939, -0.015447, -0.029029
18.380230, -0.010253, -0.014670, -0.034222
18.400230, 0.011208, 0.005792, -0.021328
18.420231, 0.026343, 0.022282, -0.004749
18.440231, 0.012783, 0.010542, -0.006103
18.460232, -0.013915, -0.014093, -0.013249
18.480232, -0.023214, -0.019930, -0.005238
18.500233, -0.014514, -0.008900, 0.013960
18.520233, -0.003484, 0.000843, 0.030982
18.540234, -0.011141, -0.005282, 0.030716
18.560234, -0.014958, -0.015513, 0.017644
18.580235, -0.013005, -0.017488, 0.010853
18.600235, -0.005992, -0.011940, 0.007235
18.620235, -0.001065, -0.002486, -0.002441
18.640236, 0.000621, 0.002153, -0.011030
18.660236, 0.004128, 0.001620, -0.009654
18.680237, 0.003218, -0.004905, -0.007191
18.700237, -0.004150, -0.014470, -0.012251
18.720238, -0.007524, -0.013116, -0.005238
18.740238, -0.000932, -0.000599, 0.007479
18.760239, 0.000377, 0.001709, 0.013471
18.780239, -0.014026, -0.013804, 0.004883
18.800240, -0.020729, -0.024324, -0.001864
18.820240, -0.006991, -0.011496, 0.002774
18.840240, 0.006902, 0.003107, 0.008611
18.860241, 0.008944, 0.002197, 0.007080
18.880241, 0.007479, 0.001021, 0.003040
18.900242, 0.005704, 0.003773, -0.000688
18.920242, 0.005504, 0.004927, -0.002796
18.940243, 0.002796, 0.001953, -0.003618
18.960243, 0.002508, 0.004106, -0.005593
18.980244, -0.000799, 0.003218, -0.012806
19.000244, -0.004816, -0.002308, -0.019974
19.020245, -0.001709, -0.001664, -0.018065
19.040245, 0.004261, 0.004550, -0.007435
19.060246, 0.005260, 0.003351, -0.000599
19.080246, 0.000333, 0.000755, 0.002397
19.100246, -0.019885, -0.009588, -0.006214
19.120247, -0.025789, -0.013050, -0.010719
19.140247, -0.012961, -0.002242, -0.000422
19.160248, 0.003906, 0.016312, 0.015602
19.180248, 0.000710, 0.013960, 0.008478
19.200249, -0.008300, 0.002352, -0.011252
19.220249, -0.008367, 0.001753, -0.024524
19.240250, -0.009965, -0.001554, -0.037307
19.260250, -0.016090, -0.009654, -0.042922
19.280251, -0.005548, -0.001687, -0.027609
19.300251, 0.008367, 0.010564, -0.009144
19.320251, 0.000666, 0.001198, -0.005149
19.340252, -0.029095, -0.026832, -0.015668
19.360252, -0.043033, -0.038794, -0.018620
19.380253, -0.029584, -0.019730, -0.001576
19.400253, -0.007723, 0.004594, 0.018265
19.420254, -0.006569, 0.006236, 0.012317
19.440254, -0.019575, -0.013405, -0.006192
19.460255, -0.020951, -0.023547, -0.019064
19.480255, -0.010764, -0.011984, -0.018021
19.500256, 0.001043, 0.004128, -0.009521
19.520256, 0.005926, 0.010653, -0.004594
19.540257, -0.003107, -0.000999, -0.013249
19.560257, -0.011585, -0.012872, -0.016712
19.580257, -0.013871, -0.017155, -0.016179
19.600258, -0.010697, -0.013027, -0.010076
19.620258, -0.008833, -0.010298, -0.007257
19.640259, -0.008189, -0.011696, -0.008700
19.660259, -0.006636, -0.014337, -0.012251
19.680260, -0.008744, -0.013316, -0.010653
19.700260, -0.012828, -0.016467, -0.012606
19.720261, -0.011119, -0.014603, -0.011363
19.740261, -0.007324, -0.007657, -0.003884
19.760262, -0.009832, -0.010364, 0.002552
19.780262, -0.017511, -0.019042, 0.007990
19.800262, -0.021061, -0.023614, 0.013982
19.820263, -0.016135, -0.017000, 0.024124
19.840263, -0.001420, -0.002552, 0.032114
19.860264, 0.005282, 0.006702, 0.028563
19.880264, -0.003396, -0.002131, 0.009743
19.900265, -0.014625, -0.014914, -0.015624
19.920265, -0.007390, -0.010076, -0.022992
19.940266, 0.014448, 0.010165, -0.016445
19.960266, 0.022881, 0.017555, -0.011518
19.980267, 0.007901, -0.000067, -0.021594
20.000267, -0.017222, -0.022238, -0.037596
20.020267, -0.022149, -0.022726, -0.035953
20.040268, -0.000266, -0.000666, -0.018820
20.060268, 0.017488, 0.020307, -0.003085
20.080269, 0.004927, 0.006525, -0.004217
20.100269, -0.021661, -0.019353, -0.016334
20.120270, -0.036308, -0.034577, -0.018487
20.140270, -0.027764, -0.023414, -0.002108
20.160271, -0.006458, -0.002086, 0.019375
20.180271, 0.004039, 0.004727, 0.029606
20.200272, 0.000777, -0.001198, 0.028363
20.220272, -0.012251, -0.013072, 0.015202
20.240273, -0.017311, -0.015979, 0.006947
20.260273, 0.002885, 0.004905, 0.012961
20.280273, 0.016090, 0.021150, 0.013915
20.300274, 0.010165, 0.012495, 0.000732
20.320274, -0.006303, -0.003418, -0.017466
20.340275, -0.012428, -0.008678, -0.022992
20.360275, 0.000843, 0.000821, -0.012406
20.380276, 0.011918, 0.007990, -0.007146
20.400276, 0.009809, 0.008678, -0.004794
20.420277, -0.010719, -0.009099, -0.009787
20.440277, -0.025078, -0.023081, -0.015802
20.460278, -0.016645, -0.011274, -0.006369
20.480278, 0.000155, 0.007102, 0.007457
20.500278, 0.003018, 0.006791, 0.009077
20.520279, -0.005304, -0.006458, 0.000999
20.540279, -0.013094, -0.014670, -0.004638
20.560280, -0.007945, -0.009033, -0.003618
20.580280, 0.002463, 0.004106, 0.002885
20.600281, 0.007990, 0.007923, 0.002463
20.620281, -0.001154, -0.000067, -0.006813
20.640282, -0.014625, -0.012362, -0.021927
20.660282, -0.008922, -0.006214, -0.019597
20.680283, 0.002175, 0.007413, -0.009676
20.700283, 0.005304, 0.009876, -0.006081
20.720284, -0.002663, -0.000599, -0.009654
20.740284, -0.015424, -0.012917, -0.019020
20.760284, -0.020862, -0.019663, -0.025567
20.780285, -0.008988, -0.006702, -0.018398
20.800285, -0.003573, 0.000644, -0.018620
20.820286, -0.012939, -0.003706, -0.026543
20.840286, -0.019175, -0.010830, -0.029894
20.860287, -0.009454, -0.003484, -0.020174
20.880287, -0.003373, 0.001554, -0.013826
20.900288, -0.013871, -0.008367, -0.017644
20.920288, -0.024124, -0.020440, -0.022127
20.940289, -0.019685, -0.017311, -0.014470
20.960289, -0.010808, -0.010431, 0.000821
20.980289, -0.010497, -0.013249, 0.008655
21.000290, -0.028940, -0.031426, 0.001132
21.020290, -0.027320, -0.030760, 0.003174
21.040291, -0.013360, -0.017155, 0.009610
21.060291, -0.004860, -0.008300, 0.013738
21.080292, -0.000510, -0.007191, 0.012162
21.100292, -0.012184, -0.019930, -0.002597
21.120293, -0.015957, -0.022548, -0.009166
21.140293, 0.002930, -0.003817, -0.001531
21.160294, 0.010564, 0.006303, 0.002774
21.180294, -0.001731, -0.007657, -0.009099
21.200294, -0.009499, -0.018176, -0.011984
21.220295, -0.008855, -0.016423, -0.007346
21.240295, 0.000355, -0.004772, 0.002197
21.260296, 0.002685, -0.003751, 0.004416
21.280296, -0.013915, -0.022260, -0.002530
21.300297, -0.024146, -0.031492, -0.010142
21.320297, -0.008167, -0.013738, 0.004061
21.340298, 0.013383, 0.011585, 0.023481
21.360298, 0.004661, 0.003462, 0.020041
21.380299, -0.018199, -0.018887, 0.003640
21.400299, -0.020440, -0.020307, 0.002508
21.420300, 0.003018, 0.001398, 0.016601
21.440300, 0.017355, 0.017000, 0.030671
21.460300, 0.008256, 0.007768, 0.028674
21.480301, -0.008589, -0.010986, 0.018354
21.500301, -0.014115, -0.011252, 0.016689
21.520302, 0.002819, 0.003906, 0.025655
21.540302, 0.016823, 0.010786, 0.034000
21.560303, 0.015358, 0.000977, 0.034178
21.580303, 0.001398, -0.013560, 0.020706
21.600304, 0.000533, -0.008034, 0.009277
21.620304, 0.017067, 0.015136, 0.014093
21.640305, 0.024479, 0.024635, 0.017954
21.660305, 0.006392, 0.000466, -0.000266
21.680305, -0.009920, -0.023725, -0.019863
21.700306, 0.004416, -0.013405, -0.016867
21.720306, 0.025212, 0.010520, -0.002441
21.740307, 0.027941, 0.017954, 0.003418
21.760307, 0.009543, 0.003640, 0.000843
21.780308, -0.005526, -0.010875, 0.000821
21.800308, -0.007990, -0.013294, 0.005948
21.820309, 0.002663, -0.000222, 0.021616
21.840309, 0.007102, 0.008234, 0.028363
21.860310, -0.002730, 0.001798, 0.019996
21.880310, -0.005260, 0.001043, 0.015691
21.900311, 0.001864, 0.006525, 0.013338
21.920311, -0.005437, 0.003085, -0.004261
21.940311, -0.015069, -0.001354, -0.023236
21.960312, -0.007168, 0.006636, -0.022016
21.980312, 0.007657, 0.017555, -0.017289
22.000313, 0.001665, 0.009210, -0.028452
22.020313, -0.004306, 0.003662, -0.031315
22.040314, -0.003085, 0.002441, -0.029273
22.060314, -0.003618, 0.002996, -0.025877
22.080315, -0.008500, -0.000089, -0.019552
22.100315, -0.013516, -0.008789, -0.012717
22.120316, -0.019264, -0.014714, -0.009477
22.140316, -0.026255, -0.020152, -0.010631
22.160316, -0.016135, -0.007879, -0.001620
22.180317, -0.011607, -0.002219, 0.001909
22.200317, -0.015447, -0.006259, -0.002020
22.220318, -0.024346, -0.016312, -0.013605
22.240318, -0.020840, -0.015624, -0.015136
22.260319, -0.016956, -0.012806, -0.018887
22.280319, -0.013050, -0.005415, -0.017932
22.300320, -0.016423, -0.006392, -0.026277
22.320320, -0.016445, -0.008367, -0.028696
22.340321, -0.011430, -0.007834, -0.026699
22.360321, -0.005349, -0.003484, -0.021572
22.380322, -0.006858, -0.003129, -0.017022
22.400322, -0.015003, -0.008944, -0.016490
22.420322, -0.031759, -0.022726, -0.021172
22.440323, -0.034733, -0.027054, -0.019375
22.460323, -0.025545, -0.018043, -0.006503
22.480324, -0.009854, -0.004283, 0.009543
22.500324, -0.007457, -0.005371, 0.012206
22.520325, -0.014448, -0.013982, 0.004772
22.540325, -0.019952, -0.018642, -0.002907
22.560326, -0.014270, -0.015291, -0.003218
22.580326, -0.001753, -0.003329, 0.008034
22.600327, 0.002663, 0.002663, 0.014648
22.620327, -0.001332, -0.001243, 0.008722
22.640327, -0.014026, -0.013738, -0.008744
22.660328, -0.011541, -0.013094, -0.014315
22.680328, 0.004017, -0.000755, -0.006125
22.700329, 0.006769, 0.001110, -0.006858
22.720329, -0.001731, -0.005593, -0.009055
22.740330, -0.007790, -0.009210, -0.012007
22.760330, -0.013937, -0.012850, -0.013072
22.780331, -0.015091, -0.012739, -0.013138
22.800331, -0.004261, -0.003839, -0.005482
22.820332, 0.000289, -0.001576, 0.000244
22.840332, -0.002042, -0.009632, 0.004971
22.860332, -0.006902, -0.018731, 0.009055
22.880333, -0.010054, -0.012850, 0.012095
22.900333, -0.011918, -0.005748, 0.009854
22.920334, -0.012584, -0.005704, 0.004505
22.940334, -0.005970, -0.000999, 0.005060
22.960335, -0.000821, 0.005926, 0.006059
22.980335, -0.002641, 0.003928, 0.000732
23.000336, -0.004394, -0.000178, -0.005415
23.020336, -0.002463, -0.002974, -0.007967
23.040337, -0.003107, -0.003418, -0.011363
23.060337, -0.002242, -0.001531, -0.012717
23.080338, -0.006081, -0.004905, -0.015691
23.100338, -0.011873, -0.012206, -0.022216
23.120338, -0.012206, -0.015247, -0.021483
23.140339, -0.001598, -0.008034, -0.007546
23.160339, 0.000466, -0.007479, 0.002020
23.180340, -0.006614, -0.015890, 0.006303
23.200340, -0.007790, -0.017222, 0.011585
23.220341, -0.006148, -0.013316, 0.016667
23.240341, -0.001598, -0.006281, 0.023303
23.260342, 0.001176, -0.000200, 0.026233
23.280342, -0.000866, -0.001065, 0.023702
23.300343, -0.010564, -0.008589, 0.009809
23.320343, -0.005726, -0.003151, 0.007856
23.340343, 0.007501, 0.008456, 0.005926
23.360344, 0.010453, 0.007124, 0.001110
23.380344, 0.005637, -0.000866, -0.005504
23.400345, 0.008056, -0.000999, -0.006148
23.420345, 0.011119, 0.000977, -0.004949
23.440346, 0.007590, 0.002286, -0.005548
23.460346, 0.004727, 0.005926, -0.003396
23.480347, 0.000111, 0.004994, -0.002663
23.500347, -0.009277, -0.002219, -0.012650
23.520348, -0.009676, -0.006503, -0.020706
23.540348, 0.001376, 0.002952, -0.015313
23.560349, 0.002131, 0.003839, -0.014159
23.580349, -0.004772, -0.003018, -0.015091
23.600349, -0.009698, -0.008056, -0.013538
23.620350, -0.007723, -0.004372, -0.007990
23.640350, -0.003795, 0.001243, 0.004217
23.660351, -0.009543, -0.010187, 0.006680
23.680351, -0.013715, -0.014958, 0.008678
23.700352, -0.003018, -0.004461, 0.017067
23.720352, -0.000289, -0.000644, 0.017622
23.740353, -0.006525, -0.005837, 0.010231
23.760353, -0.010253, -0.007812, 0.003440
23.780354, -0.004039, -0.003174, 0.004328
23.800354, -0.000488, -0.002863, 0.002375
23.820354, 0.000200, -0.002952, -0.000355
23.840355, 0.000466, -0.004527, -0.003018
23.860355, -0.001221, -0.008234, -0.007346
23.880356, -0.003529, -0.006347, -0.009055
23.900356, -0.009277, -0.007768, -0.017311
23.920357, -0.005482, 0.001332, -0.016135
23.940357, 0.001487, 0.005082, -0.013715
23.960358, 0.000422, -0.000688, -0.018420
23.980358, -0.002242, -0.008234, -0.021461
24.000359, -0.006902, -0.013627, -0.019308
24.020359, -0.010409, -0.013893, -0.014403
24.040359, -0.012584, -0.013494, -0.011185
24.060360, -0.015602, -0.012739, -0.009343
24.080360, -0.022859, -0.014803, -0.010298
24.100361, -0.026588, -0.017644, -0.010364
24.120361, -0.019308, -0.011430, -0.001398
24.140362, -0.012739, -0.005792, 0.001709
24.160362, -0.004505, 0.002663, 0.005704
24.180363, -0.002774, 0.005393, 0.004328
24.200363, -0.009299, -0.000444, -0.003640
24.220364, -0.005371, 0.002419, -0.006081
