t_uk, uk1, uk2, uk3
6.279995, -0.001633, -0.001027, -0.001682
6.299995, -0.002068, -0.001376, -0.001712
6.319995, -0.001703, -0.000683, -0.002231
6.339995, -0.001816, -0.000748, -0.001869
6.359995, -0.001706, -0.001118, -0.002003
6.379995, -0.002183, -0.001009, -0.002151
6.399995, -0.002493, -0.001375, -0.001978
6.419995, -0.001978, -0.000449, -0.001984
6.439995, -0.002415, -0.000543, -0.002361
6.459995, -0.002276, -0.000821, -0.002125
6.479995, -0.002092, -0.000696, -0.001858
6.499995, -0.001700, -0.000880, -0.001457
6.519995, -0.001904, -0.000521, -0.001843
6.539995, -0.002007, -0.000988, -0.002166
6.559995, -0.001832, -0.000448, -0.001451
6.579995, -0.001912, -0.001135, -0.002263
6.599995, -0.002230, -0.000943, -0.002056
6.619995, -0.001750, -0.000822, -0.002373
6.639995, -0.001974, -0.000631, -0.001802
6.659995, -0.002528, -0.001314, -0.001900
6.679995, -0.002206, -0.001128, -0.002521
6.699995, -0.002386, -0.000912, -0.001830
6.719995, -0.002137, -0.000933, -0.001919
6.739995, -0.001899, -0.000635, -0.001731
6.759995, -0.002276, -0.001119, -0.001534
6.779994, -0.001661, -0.000540, -0.001956
6.799994, -0.001888, -0.001057, -0.002142
6.819994, -0.001845, -0.001306, -0.002334
6.839994, -0.001828, -0.001211, -0.002425
6.859994, -0.001979, -0.000915, -0.002235
6.879994, -0.002162, -0.000700, -0.001642
6.899994, -0.001655, -0.000655, -0.001534
6.919994, -0.001842, -0.000545, -0.002024
6.939994, -0.002161, -0.000634, -0.001523
6.959994, -0.002595, -0.000800, -0.002291
6.979994, -0.001768, -0.000654, -0.001936
6.999994, -0.002121, -0.001097, -0.001760
7.019994, -0.001731, -0.001214, -0.001724
7.039994, -0.002209, -0.001379, -0.002269
7.059994, -0.002093, -0.001494, -0.001785
7.079994, -0.001835, -0.000948, -0.001418
7.099994, -0.001954, -0.000722, -0.002400
7.119994, -0.002025, -0.000964, -0.002308
7.139994, -0.002367, -0.001118, -0.001278
7.159994, -0.001663, -0.001305, -0.001894
7.179994, -0.002213, -0.000984, -0.002331
7.199994, -0.002139, -0.001090, -0.002155
7.219994, -0.001628, -0.001100, -0.002076
7.239994, -0.001886, -0.000604, -0.001611
7.259994, -0.001585, -0.001237, -0.002025
7.279994, -0.001661, -0.001630, -0.002009
7.299994, -0.002167, -0.001451, -0.002517
7.319994, -0.002292, -0.000224, -0.002560
7.339994, -0.002220, -0.000959, -0.001572
7.359994, -0.001585, -0.000951, -0.001893
7.379994, -0.002553, -0.001061, -0.001832
7.399994, -0.001863, -0.001545, -0.002242
7.419994, -0.001837, -0.001558, -0.001782
7.439994, -0.001699, -0.000930, -0.001872
7.459994, -0.002232, -0.001145, -0.001945
7.479994, -0.002437, -0.000754, -0.002008
7.499994, -0.002616, -0.000915, -0.001606
7.519994, -0.001474, -0.001549, -0.001942
7.539994, -0.002044, -0.000889, -0.001890
7.559994, -0.001413, -0.001546, -0.001712
7.579994, -0.002228, -0.000746, -0.001624
7.599994, -0.001588, -0.000960, -0.002326
7.619994, -0.001311, -0.001026, -0.001722
7.639994, -0.001567, -0.000952, -0.002283
7.659994, -0.001582, -0.000908, -0.001778
7.679994, -0.001422, -0.001064, -0.001589
7.699994, -0.002100, -0.001120, -0.002262
7.719994, -0.002593, -0.000966, -0.001738
7.739994, -0.002526, -0.000545, -0.002128
7.759994, -0.001586, -0.000935, -0.001699
7.779994, -0.002240, -0.001356, -0.002062
7.799994, -0.001751, -0.001115, -0.001775
7.819993, -0.001904, -0.000724, -0.001687
7.839993, -0.001889, -0.001405, -0.002004
7.859993, -0.001360, -0.000626, -0.001880
7.879993, -0.001397, -0.000586, -0.001816
7.899993, -0.001816, -0.000770, -0.001661
7.919993, -0.001838, -0.000793, -0.001528
7.939993, -0.001980, -0.001419, -0.001874
7.959993, -0.001735, -0.001343, -0.001756
7.979993, -0.001271, -0.001064, -0.001939
7.999993, -0.001888, -0.000971, -0.001460
8.019994, -0.002074, -0.001047, -0.002032
8.039994, -0.001773, -0.001494, -0.001981
8.059995, -0.002069, -0.000788, -0.001412
8.079995, -0.002067, -0.001234, -0.001550
8.099996, -0.001797, -0.001046, -0.001565
8.119996, -0.002179, -0.000960, -0.001668
8.139997, -0.002163, -0.000590, -0.001815
8.159997, -0.002528, -0.000939, -0.002065
8.179997, -0.002477, -0.000895, -0.001689
8.199998, -0.001839, -0.000582, -0.001867
8.219998, -0.002212, -0.000657, -0.002123
8.239999, -0.002508, -0.001099, -0.001903
8.259999, -0.001983, -0.001236, -0.002016
8.280000, -0.002328, -0.000867, -0.001872
8.300000, -0.002117, -0.000610, -0.002100
8.320001, -0.002274, -0.000870, -0.001634
8.340001, -0.002431, -0.001296, -0.001374
8.360002, -0.002051, -0.000864, -0.002348
8.380002, -0.002143, -0.001105, -0.002447
8.400002, -0.001955, -0.000868, -0.001701
8.420003, -0.002275, -0.001022, -0.001459
8.440003, -0.002098, -0.001234, -0.002180
8.460004, -0.002480, -0.000953, -0.001046
8.480004, -0.002164, -0.001450, -0.001622
8.500005, -0.002235, -0.001548, -0.002128
8.520005, -0.002046, -0.001447, -0.001531
8.540006, -0.001979, -0.001402, -0.001638
8.560006, -0.001957, -0.000723, -0.001842
8.580007, -0.002187, -0.001099, -0.001872
8.600007, -0.002414, -0.000889, -0.001710
8.620008, -0.001655, -0.001263, -0.001960
8.640008, -0.001729, -0.000930, -0.002094
8.660008, -0.002070, -0.000821, -0.002330
8.680009, -0.002407, -0.001149, -0.001882
8.700009, -0.001910, -0.001574, -0.001833
8.720010, -0.002110, -0.000426, -0.001750
8.740010, -0.001424, -0.000187, -0.001902
8.760011, -0.001635, -0.000609, -0.002054
8.780011, -0.002089, -0.000641, -0.002171
8.800012, -0.001840, -0.000858, -0.001895
8.820012, -0.002030, -0.001532, -0.001882
8.840013, -0.002020, -0.000841, -0.001807
8.860013, -0.002408, -0.000777, -0.001964
8.880013, -0.001952, -0.001304, -0.001738
8.900014, -0.002501, -0.000543, -0.001604
8.920014, -0.002167, -0.001190, -0.001972
8.940015, -0.002067, -0.000864, -0.001780
8.960015, -0.002207, -0.001013, -0.002264
8.980016, -0.002278, -0.000943, -0.002468
9.000016, -0.001886, -0.000721, -0.001702
9.020017, -0.001903, -0.001443, -0.001530
9.040017, -0.001590, -0.002068, -0.001482
9.060018, -0.001929, -0.000867, -0.001756
9.080018, -0.002323, -0.000650, -0.001763
9.100019, -0.002235, -0.001161, -0.001739
9.120019, -0.002411, -0.000547, -0.001892
9.140019, -0.002008, -0.001266, -0.002469
9.160020, -0.002093, -0.000724, -0.002220
9.180020, -0.002460, -0.000700, -0.001685
9.200021, -0.001729, -0.000511, -0.001704
9.220021, -0.002323, -0.001326, -0.002184
9.240022, -0.001701, -0.000558, -0.001907
9.260022, -0.001749, -0.000609, -0.002187
9.280023, -0.001752, -0.001623, -0.001923
9.300023, -0.002249, -0.001210, -0.001116
9.320024, -0.002437, -0.001026, -0.001629
9.340024, -0.002225, -0.001427, -0.001810
9.360024, -0.002620, -0.001360, -0.001978
9.380025, -0.002513, -0.001306, -0.002086
9.400025, -0.002231, -0.001476, -0.002130
9.420026, -0.002205, -0.001476, -0.001691
9.440026, -0.001499, -0.001185, -0.001980
9.460027, -0.001797, -0.000752, -0.002003
9.480027, -0.002226, -0.000940, -0.001552
9.500028, -0.002075, -0.001509, -0.001556
9.520028, -0.002292, -0.000677, -0.001645
9.540029, -0.002417, -0.000584, -0.001919
9.560029, -0.001636, -0.000996, -0.001735
9.580029, -0.001438, -0.000960, -0.002531
9.600030, -0.002226, -0.000546, -0.001824
9.620030, -0.001592, -0.001072, -0.001915
9.640031, -0.002208, -0.001125, -0.001944
9.660031, -0.002370, -0.001480, -0.002013
9.680032, -0.001862, -0.000966, -0.001916
9.700032, -0.001586, -0.001260, -0.001865
9.720033, -0.002144, -0.001286, -0.002250
9.740033, -0.002413, -0.001238, -0.001717
9.760034, -0.002214, -0.001145, -0.002241
9.780034, -0.001816, -0.001283, -0.001474
9.800035, -0.001953, -0.001029, -0.001753
9.820035, -0.002483, -0.000842, -0.001604
9.840035, -0.002300, -0.001450, -0.001808
9.860036, -0.001910, -0.000980, -0.002124
9.880036, -0.002507, -0.001383, -0.002000
9.900037, -0.001684, -0.001124, -0.002373
9.920037, -0.001860, -0.000731, -0.001814
9.940038, -0.001496, -0.000632, -0.002205
9.960038, -0.002225, -0.000934, -0.001483
9.980039, -0.002298, -0.000932, -0.002040
10.000039, -0.002925, -0.000899, -0.002502
10.020040, -0.002202, -0.000724, -0.001572
10.040040, -0.002073, -0.001609, -0.001805
10.060040, -0.001998, -0.000964, -0.001916
10.080041, -0.001829, -0.000395, -0.001476
10.100041, -0.002160, -0.001149, -0.002061
10.120042, -0.002182, -0.000919, -0.001806
10.140042, -0.001953, -0.001071, -0.001661
10.160043, -0.001780, -0.001305, -0.001889
10.180043, -0.001929, -0.001240, -0.001896
10.200044, -0.001886, -0.000587, -0.001959
10.220044, -0.001938, -0.001053, -0.001727
10.240045, -0.002210, -0.000829, -0.002029
10.260045, -0.002594, -0.000753, -0.001858
10.280046, -0.001978, -0.000659, -0.002170
10.300046, -0.002049, -0.001029, -0.001944
10.320046, -0.001910, -0.000704, -0.001820
10.340047, -0.002229, -0.001379, -0.001695
10.360047, -0.002504, -0.000224, -0.002123
10.380048, -0.002119, -0.001565, -0.001920
10.400048, -0.002327, -0.001315, -0.002083
10.420049, -0.002207, -0.001056, -0.002110
10.440049, -0.001386, -0.001096, -0.002089
10.460050, -0.001581, -0.000793, -0.001912
10.480050, -0.001889, -0.001192, -0.001756
10.500051, -0.001358, -0.000212, -0.002269
10.520051, -0.001819, -0.000769, -0.001865
10.540051, -0.002414, -0.001172, -0.002229
10.560052, -0.001962, -0.001240, -0.002655
10.580052, -0.001960, -0.001700, -0.002041
10.600053, -0.002183, -0.000936, -0.001890
10.620053, -0.001795, -0.000605, -0.001912
10.640054, -0.002600, -0.001101, -0.002296
10.660054, -0.001887, -0.001116, -0.002099
10.680055, -0.002115, -0.001380, -0.002080
10.700055, -0.001884, -0.000638, -0.002028
10.720056, -0.002094, -0.000823, -0.002098
10.740056, -0.002274, -0.001243, -0.001686
10.760056, -0.002056, -0.001491, -0.001894
10.780057, -0.002140, -0.001100, -0.001989
10.800057, -0.001567, -0.001006, -0.002047
10.820058, -0.001888, -0.000864, -0.001779
10.840058, -0.001742, -0.001026, -0.001729
10.860059, -0.001958, -0.001071, -0.001896
10.880059, -0.002042, -0.000423, -0.001962
10.900060, -0.002167, -0.001425, -0.001873
10.920060, -0.001561, -0.000302, -0.001446
10.940061, -0.002370, -0.000721, -0.001740
10.960061, -0.001998, -0.001163, -0.001572
